dates,Unnamed: 0,time,Hs,Hz,Tz,Ts,water_level,depth
2022-10-08 05:59:04.671233,137,2022-10-08 05:59:04.671233,0.2716055799296361,0.1635175078200275,5.730876321531747,7.1262983408310925,3.692889260274077,3.692889260274077
2022-10-08 06:14:20.689822,138,2022-10-08 06:14:20.689822,0.2335225202837668,0.1317706420481633,5.26357043074591,7.509893706505149,3.814730344362677,3.814730344362677
2022-10-08 06:29:36.708411,139,2022-10-08 06:29:36.708411,0.2474878999779598,0.1444808900013097,5.8121468321941885,7.962478556195482,3.932543870195328,3.932543870195328
2022-10-08 06:44:52.727000,140,2022-10-08 06:44:52.727000,0.254164815581995,0.1511947266129496,5.7466113161621255,7.601377125064152,4.049522361819162,4.049522361819162
2022-10-08 07:00:08.745589,141,2022-10-08 07:00:08.745589,0.2249554354089067,0.1337827364492267,5.995453512087015,8.246710228071557,4.15210879071322,4.15210879071322
2022-10-08 07:15:24.764178,142,2022-10-08 07:15:24.764178,0.257167250359212,0.165996488371662,6.25516450768876,7.854272320502364,4.251002523244914,4.251002523244914
2022-10-08 07:30:40.782767,143,2022-10-08 07:30:40.782767,0.2400884390415019,0.1393313369701932,5.620776370550096,7.384656174041796,4.323545305665166,4.323545305665166
2022-10-08 07:45:56.801356,144,2022-10-08 07:45:56.801356,0.2406655402124483,0.1450386005309914,5.627531088629135,7.358007626058226,4.385334330879156,4.385334330879156
2022-10-08 08:01:12.819945,145,2022-10-08 08:01:12.819945,0.21970257437031,0.1228228306574596,5.236087992808533,7.292184112652026,4.4282259228841605,4.4282259228841605
2022-10-08 08:16:28.838534,146,2022-10-08 08:16:28.838534,0.2362409419297515,0.1477771406310523,6.555505611842375,8.599181297956617,4.455529162562458,4.455529162562458
2022-10-08 08:31:44.857123,147,2022-10-08 08:31:44.857123,0.2232040373716628,0.1297797657101354,5.650044020056476,7.506787382762958,4.468968057994736,4.468968057994736
2022-10-08 08:47:00.875712,148,2022-10-08 08:47:00.875712,0.2001553881539882,0.1127566134954642,5.138375497279505,7.855197383135562,4.449222515850042,4.449222515850042
