,time,Hs,Hz,Tz,Ts,water_level
100,2022-10-07 20:13:50.583300,0.236441456839354,0.15478460889448395,5.754543171657409,7.567971938830941,3.629170354720282
101,2022-10-07 20:28:54.389133,0.2548518618927579,0.1585278668076076,5.988738395999077,7.3939324553209005,3.5999811193304563
102,2022-10-07 20:43:58.194966,0.24725809385996614,0.16113783237843252,5.870705220121988,7.259976749808712,3.544883334794894
103,2022-10-07 20:59:02.000799,0.26158979827450807,0.1715642930892471,6.508633556399293,8.427751732246154,3.476956410337678
104,2022-10-07 21:14:05.806632,0.2530477840178778,0.17020509509012174,6.40326860199067,7.901010581595511,3.3904947929468228
105,2022-10-07 21:29:09.612465,0.21724593465536404,0.1475610791275082,5.961455669795937,7.251331390200528,3.2922419640227574
106,2022-10-07 21:44:13.418298,0.25581229833478697,0.16160998135374582,6.029005741795255,8.094087421050919,3.1785312898626286
107,2022-10-07 21:59:17.224131,0.2344756082542161,0.1515431427728215,6.400580119279229,8.304792155502032,3.0602881521955654
108,2022-10-07 22:14:21.029964,0.21408994191315187,0.14377634807396977,6.072507462375509,7.362945481432881,2.9361380029767674
109,2022-10-07 22:29:24.835797,0.19884917836359567,0.13015200061380075,5.656132145227645,6.772304525259275,2.7960213847488156
110,2022-10-07 22:44:28.641630,0.22220157647505162,0.14691867758906013,5.930051068124856,6.781158966659298,2.646772062749528
111,2022-10-07 22:59:32.447463,0.2205390889910303,0.14071313117225628,5.906346250068855,7.0650371666407255,2.5072279142461817
112,2022-10-07 23:14:36.253296,0.2250551506013092,0.14571582367904434,5.843028003803108,6.886743797709301,2.3623445992918306
113,2022-10-07 23:29:40.059129,0.21393277707009806,0.1402364772235806,5.57941710777608,6.898880989225699,2.2188115319074067
114,2022-10-07 23:44:43.864962,0.20313193536450178,0.13190007518927732,5.495099528043746,7.260147673312642,2.077768627234858
115,2022-10-07 23:59:47.670795,0.18932821012066178,0.12282516088631948,5.747188835699646,7.585981214047474,1.9422340462039163
116,2022-10-08 00:14:51.476628,0.15844270737183433,0.10359855712406021,5.832752585285275,7.4400671556799125,1.8117806226843611
117,2022-10-08 00:29:55.282461,0.1436114733203888,0.08975554632961692,6.082373945880788,8.224371666292125,1.688972337313266
118,2022-10-08 00:44:59.088294,0.13742057246706083,0.07941171019077863,5.783224152745974,8.442823589276355,1.5748074319129588
119,2022-10-08 01:00:02.894127,0.12391347314447797,0.08045662425797831,6.905629797214936,8.5649840865983,1.4841960696988243
120,2022-10-08 01:15:06.699960,0.10232422787228922,0.06432344309923095,7.0919437286697065,9.158195878688954,1.4108294063969409
121,2022-10-08 01:30:10.505793,0.10872164660276958,0.06921407278745034,7.13751939427561,9.420489866469676,1.3475491686900831
122,2022-10-08 01:45:14.311626,0.10649665209518541,0.06728415751490659,8.617755057388937,11.055863539344662,1.2927866317557741
123,2022-10-08 02:00:18.117459,0.1183303376844695,0.07327642581385393,9.596122301506359,12.485824836217377,1.2651780237511674
